,tfidf_prob_Score,Text,Doc_Name
1054,0.9999999995461215,"Melanie had 10 quarters and 17 pennies in her bank . Her dad gave her 27 pennies and her mother gave her 19 pennies . How many pennies does Melanie have now ? 
",SingleEQquestions.txt
561,0.9999999995381457," There school's baseball team had 48 new players and 6 returning players. If the coach put them into groups with 6 players in each group, how many groups would there be? 
",All-Arithquestions.txt
1312,0.9999999995381457," There school's baseball team had 48 new players and 6 returning players. If the coach put them into groups with 6 players in each group, how many groups would there be? 
",SingleEQquestions.txt
683,0.9999999995381457," There school's baseball team had 48 new players and 6 returning players. If the coach put them into groups with 6 players in each group, how many groups would there be? 
",commoncore(CC)questions.txt
969,0.9999999995330737,"Tom found 7 seashells but 4 were broken . How many unbroken seashells did Tom find ? 
",SingleEQquestions.txt
218,0.9999999995330737,"Tom found 7 seashells but 4 were broken . How many unbroken seashells did Tom find ? 
",All-Arithquestions.txt
916,0.999999999471398," Beth has 4 packs of crayons. Each pack has 10 crayons in it. She also has 6 extra crayons. How many crayons does Beth have altogether?
",illinois(IL)questions.txt
478,0.999999999471398," Beth has 4 packs of crayons. Each pack has 10 crayons in it. She also has 6 extra crayons. How many crayons does Beth have altogether?
",All-Arithquestions.txt
1229,0.999999999471398," Beth has 4 packs of crayons. Each pack has 10 crayons in it. She also has 6 extra crayons. How many crayons does Beth have altogether?
",SingleEQquestions.txt
334,0.9999999994360738,"Nancy starts with 91 bottle caps. She finds another 88. How many bottle caps does Nancy end with?
",All-Arithquestions.txt
1085,0.9999999994360738,"Nancy starts with 91 bottle caps. She finds another 88. How many bottle caps does Nancy end with?
",SingleEQquestions.txt
772,0.9999999994360738,"Nancy starts with 91 bottle caps. She finds another 88. How many bottle caps does Nancy end with?
",illinois(IL)questions.txt
1330,0.9999999994344166," John was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 16 old cards to put in the binder, how many pages would he use? 
",SingleEQquestions.txt
579,0.9999999994344166," John was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 16 old cards to put in the binder, how many pages would he use? 
",All-Arithquestions.txt
701,0.9999999994344166," John was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 16 old cards to put in the binder, how many pages would he use? 
",commoncore(CC)questions.txt
307,0.9999999993764097,"Fred picked 36 limes , Alyssa picked 32 limes , and Nancy picked 35 limes and 18 pears , at the farm . How many limes were picked in total ? 
",All-Arithquestions.txt
1058,0.9999999993764097,"Fred picked 36 limes , Alyssa picked 32 limes , and Nancy picked 35 limes and 18 pears , at the farm . How many limes were picked in total ? 
",SingleEQquestions.txt
148,0.9999999993559114,"If 6 is subtracted from three times a number , the difference is twice the number. What is the number? 
",alg514questions.txt
26,0.9999999993000048,"0.5 of a certain number is 10 more than 0.1667 of a number. Find the number.
",alg514questions.txt
54,0.9999999991405939,"1 blend of coffee sells for 9.00 dollars per pound and another blend sells for 8.00 dollars per pound. You want to make a 20 pound blend that sells for 8.40 dollars per pound. How many pounds of the 8 dollars per pound coffee do you need? How many pounds of the 9 dollars per pound coffee do you need?
",alg514questions.txt
360,0.9999999990066215,"William has 2 bottle caps. He buys 41 more. How many bottle caps does William have in all?
",All-Arithquestions.txt
798,0.9999999990066215,"William has 2 bottle caps. He buys 41 more. How many bottle caps does William have in all?
",illinois(IL)questions.txt
399,0.9999999990066215,"William has 2 bottle caps. He buys 41 more. How many bottle caps does William have in all?
",All-Arithquestions.txt
837,0.9999999990066215,"William has 2 bottle caps. He buys 41 more. How many bottle caps does William have in all?
",illinois(IL)questions.txt
835,0.9999999990066215,"William has 2 bottle caps. He buys 41 more. How many bottle caps does William have in all?
",illinois(IL)questions.txt
1111,0.9999999990066215,"William has 2 bottle caps. He buys 41 more. How many bottle caps does William have in all?
",SingleEQquestions.txt
1148,0.9999999990066215,"William has 2 bottle caps. He buys 41 more. How many bottle caps does William have in all?
",SingleEQquestions.txt
1150,0.9999999990066215,"William has 2 bottle caps. He buys 41 more. How many bottle caps does William have in all?
",SingleEQquestions.txt
397,0.9999999990066215,"William has 2 bottle caps. He buys 41 more. How many bottle caps does William have in all?
",All-Arithquestions.txt
12,0.9999999990060975,"A 68-foot pipe is cut into 2 pieces , one of which is 12 feet less than the other. What is the length of the shorter piece in feet? 
",alg514questions.txt
1115,0.9999999989851882,"Wanda has 4 blocks. Theresa gives Wanda 79 more. How many blocks does Wanda have in all?
",SingleEQquestions.txt
364,0.9999999989851882,"Wanda has 4 blocks. Theresa gives Wanda 79 more. How many blocks does Wanda have in all?
",All-Arithquestions.txt
802,0.9999999989851882,"Wanda has 4 blocks. Theresa gives Wanda 79 more. How many blocks does Wanda have in all?
",illinois(IL)questions.txt
542,0.9999999989743813," Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have? 
",All-Arithquestions.txt
1293,0.9999999989743813," Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have? 
",SingleEQquestions.txt
664,0.9999999989743813," Tom had 5 books. If he sold 4 of them and used the money he earned to buy 38 new books, how many books would Tom have? 
",commoncore(CC)questions.txt
1092,0.9999999989539872,"Melissa has 88 bananas. She shares 4 with Joshua. How many bananas will Melissa have?
",SingleEQquestions.txt
779,0.9999999989539872,"Melissa has 88 bananas. She shares 4 with Joshua. How many bananas will Melissa have?
",illinois(IL)questions.txt
341,0.9999999989539872,"Melissa has 88 bananas. She shares 4 with Joshua. How many bananas will Melissa have?
",All-Arithquestions.txt
549,0.999999998891397," Oliver had 11 socks. If he threw away 4 old ones that didn't fit and bought 26 new ones, how many socks would he have? 
",All-Arithquestions.txt
671,0.999999998891397," Oliver had 11 socks. If he threw away 4 old ones that didn't fit and bought 26 new ones, how many socks would he have? 
",commoncore(CC)questions.txt
1300,0.999999998891397," Oliver had 11 socks. If he threw away 4 old ones that didn't fit and bought 26 new ones, how many socks would he have? 
",SingleEQquestions.txt
570,0.999999998874733," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? 
",All-Arithquestions.txt
573,0.999999998874733," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? 
",All-Arithquestions.txt
692,0.999999998874733," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? 
",commoncore(CC)questions.txt
1321,0.999999998874733," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? 
",SingleEQquestions.txt
695,0.999999998874733," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? 
",commoncore(CC)questions.txt
1324,0.999999998874733," Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use? 
",SingleEQquestions.txt
718,0.9999999985999044," Emily was planting vegetables in her garden. She started with 41 seeds and planted 29 of them in the big garden and in each of her small gardens put 4 seeds each. How many small gardens did Emily have? 
",commoncore(CC)questions.txt
596,0.9999999985999044," Emily was planting vegetables in her garden. She started with 41 seeds and planted 29 of them in the big garden and in each of her small gardens put 4 seeds each. How many small gardens did Emily have? 
",All-Arithquestions.txt
1347,0.9999999985999044," Emily was planting vegetables in her garden. She started with 41 seeds and planted 29 of them in the big garden and in each of her small gardens put 4 seeds each. How many small gardens did Emily have? 
",SingleEQquestions.txt
1253,0.9999999985330845," Bob's car gets 10 kilometers per gallon. How far can he drive on 10 gallons of gas?
",SingleEQquestions.txt
502,0.9999999985330845," Bob's car gets 10 kilometers per gallon. How far can he drive on 10 gallons of gas?
",All-Arithquestions.txt
940,0.9999999985330845," Bob’s car gets 10 kilometers per gallon. How far can he drive on 10 gallons of gas?
",illinois(IL)questions.txt
1032,0.9999999983591599,"Sara had 4 quarters and 8 dimes in her bank . Her sister borrowed 4 dimes . How many dimes does Sara have now ? 
",SingleEQquestions.txt
281,0.9999999983591599,"Sara had 4 quarters and 8 dimes in her bank . Her sister borrowed 4 dimes . How many dimes does Sara have now ? 
",All-Arithquestions.txt
59,0.9999999983287209,"A 12 ounce can of cranberry juice sells for 84 cents. Give the unit cost in cents per ounce.
",alg514questions.txt
175,0.999999998196291,"Marco has 150 coins , all nickels and dimes. He has 12 more dimes than nickels. How many nickels and how many dimes does he have? 
",alg514questions.txt
604,0.9999999977339424," A pet store had 78 puppies. In one day they sold 30 of them and put the rest into cages with 8 in each cage. How many cages did they use? 
",All-Arithquestions.txt
1355,0.9999999977339424," A pet store had 78 puppies. In one day they sold 30 of them and put the rest into cages with 8 in each cage. How many cages did they use? 
",SingleEQquestions.txt
726,0.9999999977339424," A pet store had 78 puppies. In one day they sold 30 of them and put the rest into cages with 8 in each cage. How many cages did they use? 
",commoncore(CC)questions.txt
199,0.9999999975216263,"One integer is twice another , and their sum is 96. Find the smaller and larger integer. 
",alg514questions.txt
544,0.999999997361227," A store had 5 oranges in a bin. If they threw away 2 of the old ones and put 28 new ones in the bin how many would be in the bin? 
",All-Arithquestions.txt
666,0.999999997361227," A store had 5 oranges in a bin. If they threw away 2 of the old ones and put 28 new ones in the bin how many would be in the bin? 
",commoncore(CC)questions.txt
