The ratio between the age of Georgina 31 years hence and Richard now is 20 : 2,2
The difference between 4 times the age of Gregory 36 years from now and 14 times Dolores 2 years in the past was -40,4
The sum of 2 times the age of Debra 14 years ago and 8 times Ernest's age at present is 232,2
The product of 17 times the age of Elsie now and 7 times Donna's age at present is 13328,17
The difference between 14 times Benjamin's age 16 years from now and 7 times the age of Billie 10 years in the past was 196,14
The ratio between Stanley's age 13 years in the past and Betty's age now is 21 by 81,81
The sum of 6 times Scott's age 16 years from now and 7 times that of Lorraine's age 8 years in the past was 267,6
The sum of 5 times Frank's age 5 years from now and 14 times Jeremy now is 435,5
The sum of 11 times Lois's age now and 12 times that of James's age now is 443,11
The ratio between the age of Deann 3 years ago and the age of Dorothy at present is 2 by 74,74
The sum of 14 times Richard's age now and 11 times Jason's age at present is 334,14
The product of 11 times the age of James 39 years from now and 8 times Colleen 2 years ago was 177848,11
The ratio between Kathleen's age 2 years from now and James now is 33 : 35,35
The sum of 19 times Susan's age 39 years hence and 13 times Selma at present is 1761,19
The product of 12 times Zora's age 9 years hence and 18 times George 9 years hence will be 369360,12
The sum of 3 times Carolyn's age now and 16 times that of Nellie at present is 892,3
The difference between 18 times the age of Letha now and 6 times that of Betty 36 years from now will be 156,18
The difference between 7 times the age of Salvador 6 years hence and 11 times that of Paula 6 years from now will be -304,7
29 times the age of Thomas 3 years in the past was 41 times that of Eugene's age 19 years hence,29
The sum of 5 times the age of Carl at present and 6 times Nancy now is 347,5
The difference between 19 times the age of Lance 2 years ago and 8 times Danny's age 2 years in the past was 38,19
The sum of 7 times the age of Gail 29 years hence and 6 times Ward 2 years ago was 267,7
The sum of the age of Marvin 1 years in the past and 18 times Lynette 1 years in the past was 47,1
The sum of 12 times the age of Kimberly 30 years from now and 16 times Constance's age 14 years in the past was 852,12
The product of 18 times Anne's age 9 years hence and 2 times Thomas's age 9 years hence will be 19872,18
The difference between 7 times the age of Jacklyn at present and 19 times that of Lois's age 32 years from now will be -1098,7
The ratio between the age of Raul 8 years from now and William's age 3 years in the past was 47 : 19,19
The ratio between the age of Jose now and the age of Matthew 37 years from now will be 15 by 64,64
The ratio between Angela's age 36 years hence and that of Joe at present is 67 by 29,29
The sum of 11 times the age of Mary at present and that of Ronnie's age 25 years from now will be 294,11
The difference between 18 times the age of Alfredo 14 years ago and 10 times that of Patrick 12 years hence will be 90,18
The sum of 19 times Tynisha's age 12 years hence and 12 times that of Margaret's age now is 402,19
The difference between 13 times Joseph's age 16 years hence and 7 times that of Julia 29 years in the past was 759,13
The sum of 10 times Lavonne's age at present and 8 times that of Nathan's age 29 years from now will be 626,10
26 times the age of Jessie 11 years ago was 8 times that of John now,26
The ratio between the age of Linda 2 years ago and that of Richard 13 years from now will be 82 by 34,34
The ratio between the age of Eric 27 years in the past and that of Michael's age now is 4 : 10,10
35 times Aaron's age now is 2 times that of James now,35
50 times Lisa's age 48 years hence will be 152 times Lois's age now,50
6 times Dorothy's age 10 years ago was 8 times Aliza's age at present,6
The product of 17 times Shanna's age 3 years in the past and 16 times that of Amanda's age now is 304096,17
The difference between 4 times Curt's age at present and 18 times that of James's age now is 84,4
4 times Claudia's age 8 years from now will be 5 times that of John's age 12 years in the past,4
The sum of 17 times the age of Richard 2 years in the past and 8 times that of Jessica at present is 185,17
The product of 11 times Douglas's age 6 years hence and 7 times that of Korey's age 6 years from now will be 18480,11
90 times Linda's age at present is 44 times Alphonso's age now,90
The sum of 19 times the age of Carla 7 years ago and 10 times the age of Edward at present is 469,19
The difference between 12 times Catherine's age at present and 13 times that of Susan's age 47 years from now will be -332,12
The sum of 16 times the age of Louis 7 years hence and 15 times Phillip's age 19 years in the past was 899,16
The difference between 14 times the age of Wayne 18 years from now and 2 times the age of Jeremy at present is 742,14
116 times the age of Scott at present is 84 times that of Lester now,116
The sum of 15 times the age of Ricki 2 years in the past and 16 times Libby 48 years hence will be 1060,15
19 times the age of Richard 1 years from now will be 44 times Jason's age at present,19
The ratio between Travis's age 31 years from now and that of Howard's age now is 296 by 28,28
The product of Ethel's age 20 years in the past and 13 times the age of Willodean 20 years in the past was 650,650
The difference between 4 times the age of Bess at present and 8 times the age of Crystal 20 years from now will be -444,4
The product of 17 times the age of Paul 41 years from now and 11 times that of William 41 years hence will be 510136,17
The product of 12 times John's age 12 years in the past and Janine 12 years in the past was 1824,12
The ratio between Charles's age now and Dan 32 years from now will be 28 : 88,88
The ratio between Paul's age 5 years in the past and that of Ann's age now is 8 : 108,108
The sum of 17 times Claudia's age now and 13 times that of Louis's age now is 488,17
The product of 2 times Clarence's age now and 13 times Nancy now is 51324,2
The sum of 14 times Paul's age 1 years ago and 3 times the age of Linda 1 years in the past was 113,14
36 times the age of Kathleen 4 years ago was 21 times the age of Carol now,36
The sum of 3 times Mark's age now and 8 times Elias at present is 48,3
The sum of 16 times Kenneth's age at present and 8 times that of Otto 23 years from now will be 592,16
The ratio between Carmen's age now and the age of Darla 36 years from now will be 21 by 29,29
12 times Kimberly's age 18 years hence will be 9 times that of Lorenzo's age 2 years in the past,12
The difference between 18 times Ronald's age at present and 10 times Henry 2 years in the past was -46,18
The product of 5 times Brian's age 31 years from now and 8 times that of Maria at present is 42920,5
The product of 18 times Dorris's age 12 years in the past and 15 times the age of Eddie 37 years hence will be 90720,18
The difference between 12 times the age of Shawn at present and 5 times that of Matt 2 years ago was 315,12
The difference between 2 times the age of Keitha 42 years from now and 7 times Patricia's age at present is -251,2
The ratio between Chris's age now and Blanche 2 years in the past was 8 by 1,1
The product of 3 times Jose's age at present and 18 times the age of Elmer 5 years in the past was 62370,3
The sum of 5 times Judy's age 42 years from now and 18 times the age of Ulysses at present is 828,5
The product of 18 times the age of Bessie now and 15 times that of Kathryn's age 2 years ago was 232200,18
The difference between 4 times the age of Samatha 6 years hence and 3 times Sarah now is 115,4
The sum of 9 times Barbara's age 18 years from now and 4 times that of Kay at present is 606,9
86 times the age of Chris 13 years from now will be 104 times that of Virginia's age now,86
The difference between 5 times John's age 2 years from now and 8 times that of Waldo 2 years from now will be -233,5
